serid,type,time
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00250
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-Dbscan,47.50596
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,Detection-Relocate,0.00452
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00138
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-FissureSegmentation-SlidingWindow,10.96094
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00110
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00097
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-FpAreaCheck,0.00119
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-FpAreaCheck,0.00112
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-AirwayModel,0.61299
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00084
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-NoduleSegmentation,331.29969
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-DensityClassification,25.73156
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,PostProcess-MaliClassification,52.63876
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-NoduleSegmentation,40.62983
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-DensityClassification,2.47350
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,PostProcess-MaliClassification,7.13933
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-FissurePreproc,1.51070
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00165
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-FissurePreproc,1.71873
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00118
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00117
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-FissureSegmentation-PatchPrediction,16.51920
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-FissureSegmentation-MergeResult,0.19956
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-FissureSegmentation,1.09968
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00178
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-FissureSegmentation-SlidingWindow,13.29409
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-FissureSegmentation-SlidingWindow,12.35067
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00183
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Preprocess-Cpp,69.32388
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00136
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00125
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00147
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-FissureSegmentation-PatchPrediction,17.95521
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-FissureSegmentation-MergeResult,0.18617
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-FissureSegmentation,1.71873
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Preprocess-Cpp,63.22546
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00114
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungLeaf-PostProcessingAndDetection,26.94224
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Preprocess-Python,18.94152
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-PrepareLoader,0.00026
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungSeg-StageOneLungSegPrediction,0.07795
1.3.12.2.1107.5.1.4.66580.30000016061200310408500021361,LungSeg-LungSegPrediction,0.02008
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-FissureSegmentation-PatchPrediction,22.25011
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-FissureSegmentation-MergeResult,0.47373
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-FissureSegmentation,1.51070
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00191
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-GeneratePatches,3.51094
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-SplitPatches,0.00044
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00192
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-2ModelPredict,108.10676
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-2ModelGetPbb,2.20906
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-Concat,0.00370
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,1.00598
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-FpAreaCheck,0.00109
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-NoduleSegmentation,47.26057
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-DensityClassification,2.52552
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,PostProcess-MaliClassification,6.90323
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-FissurePreproc,1.54618
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Preprocess-Cpp,62.09373
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungLeaf-PostProcessingAndDetection,26.53421
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungSeg-StageOneLungSegPrediction,0.15039
1.3.12.2.1107.5.1.4.66539.30000016032100422673900129756,LungSeg-LungSegPrediction,0.08894
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungLeaf-PostProcessingAndDetection,25.21518
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungSeg-StageOneLungSegPrediction,0.65606
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-FissureSegmentation-SlidingWindow,10.87852
1.3.12.2.1107.5.1.4.58462.30000017032108051748400104635,LungSeg-LungSegPrediction,0.53674
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Preprocess-Python,32.35947
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-PrepareLoader,0.00039
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-GeneratePatches,3.98254
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-SplitPatches,0.00023
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Preprocess-Python,21.22804
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-PrepareLoader,0.00028
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-GeneratePatches,2.83866
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-SplitPatches,0.00021
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-FissureSegmentation-PatchPrediction,22.76042
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-FissureSegmentation-MergeResult,0.17663
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-FissureSegmentation,1.54618
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungLeaf-PostProcessingAndDetection,26.13013
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-Dbscan,37.00427
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,Detection-Relocate,0.00728
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungSeg-StageOneLungSegPrediction,0.16447
1.3.12.2.1107.5.1.4.66580.30000016032300453103500223087,LungSeg-LungSegPrediction,0.09458
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Preprocess-Cpp,71.05084
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-2ModelPredict,84.95168
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-2ModelGetPbb,1.47508
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-Concat,0.00057
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-AirwayModel,0.90289
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00088
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00195
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00139
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00127
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Preprocess-Cpp,70.79857
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00116
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,1.00436
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00172
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00170
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Preprocess-Python,32.09215
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-PrepareLoader,0.00038
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-Dbscan,11.11808
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,Detection-Relocate,0.00464
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-2ModelPredict,73.51773
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-2ModelGetPbb,1.12287
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-Concat,0.00034
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00180
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-2ModelPredict,88.45833
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-GeneratePatches,4.24874
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-SplitPatches,0.00024
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-2ModelGetPbb,1.65951
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-Concat,0.00056
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-AirwayModel,0.60104
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00067
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00132
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,Preprocess-Cpp,69.44638
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00154
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00160
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Preprocess-Python,26.89366
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-PrepareLoader,0.00017
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00162
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00104
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-GeneratePatches,4.25932
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-SplitPatches,0.00073
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00095
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00162
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00169
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-FpAreaCheck,0.00167
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00196
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-NoduleSegmentation,40.87835
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-DensityClassification,4.38304
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,PostProcess-MaliClassification,7.08693
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-FissurePreproc,1.16146
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,0.00108
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-FpAreaCheck,1.00263
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-NoduleSegmentation,21.80322
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-DensityClassification,1.91024
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,PostProcess-MaliClassification,4.94654
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-FissurePreproc,0.86717
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-FissureSegmentation-SlidingWindow,14.12965
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-Dbscan,24.98554
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,Detection-Relocate,0.00402
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-FissureSegmentation-SlidingWindow,8.02164
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,Preprocess-Python,35.74648
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,Detection-PrepareLoader,0.00040
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-AirwayModel,0.89892
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-FpAreaCheck,0.00088
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,Detection-GeneratePatches,5.94596
1.3.12.2.1107.5.1.4.66539.30000016092100191563500072098,Detection-SplitPatches,0.00030
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-FpAreaCheck,0.00176
1.3.12.2.1107.5.1.4.66580.30000016111600561407700099909,Preprocess-Cpp,72.40671
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-FpAreaCheck,0.00122
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-FpAreaCheck,0.00106
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-NoduleSegmentation,11.77473
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-DensityClassification,1.98321
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,PostProcess-MaliClassification,3.09855
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-FissurePreproc,0.93638
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-Dbscan,33.32391
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,Detection-Relocate,0.00773
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-FissureSegmentation-SlidingWindow,7.66115
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-FissureSegmentation-PatchPrediction,28.08182
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-FissureSegmentation-MergeResult,0.14521
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-FissureSegmentation,0.86717
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-AirwayModel,0.84993
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00075
1.3.12.2.1107.5.1.4.66580.30000016111600561407700099909,Preprocess-Python,24.51700
1.3.12.2.1107.5.1.4.66580.30000016111600561407700099909,Detection-PrepareLoader,0.00024
1.3.12.2.1107.5.1.4.66580.30000016111600561407700099909,Detection-GeneratePatches,5.14946
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00181
1.3.12.2.1107.5.1.4.66580.30000016111600561407700099909,Detection-SplitPatches,0.00063
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00155
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-FissureSegmentation-PatchPrediction,48.74762
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00195
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-FissureSegmentation-MergeResult,0.26510
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-FissureSegmentation,1.16146
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungLeaf-PostProcessingAndDetection,20.50807
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00111
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-FissureSegmentation-PatchPrediction,20.82565
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungSeg-StageOneLungSegPrediction,0.14208
1.3.12.2.1107.5.1.4.66580.30000016062800141215600038636,LungSeg-LungSegPrediction,0.06116
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-FissureSegmentation-MergeResult,0.10943
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-FissureSegmentation,0.93638
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,1.00337
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00120
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-FpAreaCheck,0.00116
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungLeaf-PostProcessingAndDetection,18.80552
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungSeg-StageOneLungSegPrediction,0.09920
1.3.12.2.1107.5.1.4.66580.30000016062800141215600093216,LungSeg-LungSegPrediction,0.02886
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-NoduleSegmentation,26.76646
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-DensityClassification,4.63468
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,PostProcess-MaliClassification,7.01865
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-FissurePreproc,1.27968
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungLeaf-PostProcessingAndDetection,32.94408
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungSeg-StageOneLungSegPrediction,0.21354
1.3.12.2.1107.5.1.4.66539.30000016062100205058200112687,LungSeg-LungSegPrediction,0.10864
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-FissureSegmentation-SlidingWindow,12.03768
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-2ModelPredict,136.16900
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-2ModelGetPbb,1.87179
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-Concat,0.00037
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,Preprocess-Cpp,16.41162
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,Preprocess-Python,0.00020
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-FissureSegmentation-PatchPrediction,20.02151
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-FissureSegmentation-MergeResult,0.11231
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-FissureSegmentation,1.27968
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-2ModelPredict,141.33463
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-2ModelGetPbb,1.83344
1.3.12.2.1107.5.1.4.66580.30000016081900111518400020619,Detection-Concat,0.00045
1.3.12.2.1107.5.1.4.54787.30000018061500113731200007238,Preprocess-Cpp,15.68302
1.3.12.2.1107.5.1.4.54787.30000018061500113731200007238,Preprocess-Python,0.00035
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-AirwayModel,0.33353
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00059
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00159
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00180
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00121
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00150
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00164
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungLeaf-PostProcessingAndDetection,27.06527
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00087
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungSeg-StageOneLungSegPrediction,0.11857
1.3.12.2.1107.5.1.4.66580.30000016062800141215600097405,LungSeg-LungSegPrediction,0.06038
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00137
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00182
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-Dbscan,31.53296
1.3.12.2.1107.5.1.4.66539.30000016070400210554200150869,Detection-Relocate,0.00576
1.3.12.2.1107.5.1.4.54787.30000018061400051268700046444,PostProcess-FpAreaCheck,0.00120
